ID,UICNumber,APINumber,PermittedIntervalTopFt,PermittedIntervalBottomFt,PermittedMaxLiquidBPD,StartDate,SurfaceHoleLatitude,SurfaceHoleLongitude,CompletedWellDepthClassification,WellName,Distances,DXs,DYs,DDRatio,YearsInjecting,EncompassingDay,EncompassingDiffusivity,EventID,TotalBBL,Selection,MMBBL,YearsInjectingToEarthquake
92294,119159,31742186,4460.0,5620.0,24999,9/13/2019,32.119763,-102.167818,Deep,KIRBY 1D,34.26237992471601,34.154701665238676,2.7142348396617892,1.7013511372941001,4.870636550308008,-23301.0,0.6077647371626742,texnet2024oqfb,12333189.239999998,Exclude,12.333189239999998,-4.870636550308008
95619,117380,32938424,4600.0,5730.0,15000,11/8/2018,31.9131318,-102.1831261,Deep,SOA SCHARBAUER SE 2109M,43.935844726827426,35.63686077459094,25.697788755693722,2.0138083478453748,5.716632443531828,-26310.0,0.8514984477900611,texnet2024oqfb,3701313.0992700034,Exclude,3.701313099270003,-5.716632443531828
95620,117381,32901861,4715.0,5760.0,15000,11/8/2018,31.9203188,-102.1536697,Deep,"SCHARBAUER, C. -D- 4",41.22579502422262,32.857873294539104,24.898379944272335,1.8895926704613675,5.716632443531828,-25298.0,0.749693902113127,texnet2024oqfb,2613649.0,Exclude,2.613649,-5.716632443531828
124107,125182,10933820,,,30000,4/4/2022,31.947242,-104.128579,Deep,BARBARO 23 SWD 10,220.13783753146046,219.04565154540776,21.903716898264925,15.861006560183302,2.3134839151266258,-55586.0,52.821298900334085,texnet2024oqfb,0.0,0bbl Disposal,0.0,-2.3134839151266258
124118,125193,348219,,,20000,4/13/2022,32.128181,-102.304063,Deep,FEE 'BP' SWD 1,47.019354352676274,46.98572952632134,1.7779021035346414,3.4059473154108786,2.2888432580424367,-28792.0,2.435697995251899,texnet2024oqfb,4187191.0,Exclude,4.187191,-2.2888432580424367
124416,125491,3332602,,,30000,9/16/2022,32.646897,-101.435439,Deep,DARKHORSE SWD 1,65.82534305986096,-34.72868506409249,-55.918792069990396,5.28692412963542,1.8617385352498288,-38258.0,5.8688599120765295,texnet2024oqfb,3009364.0,Exclude,3.009364,-1.8617385352498288
124418,125493,10933860,,,30000,9/20/2022,31.90383216,-104.0836051,Deep,HAY MARTIN DMG SWD 6,216.5128922113725,214.8566262544729,26.73218616198889,17.441137932536186,1.8507871321013005,-55755.0,63.87004474519523,texnet2024oqfb,540837.0,Exclude,0.540837,-1.8507871321013005
124452,125527,32933897,,,20000,10/7/2022,31.735781,-101.942626,Deep,MIDLAND 'AR' FEE 11,47.240000921521606,12.97054584274858,45.42448866282914,3.854176449416005,1.8042436687200547,-29061.0,3.118966956701325,texnet2024oqfb,0.0,0bbl Disposal,0.0,-1.8042436687200547
108334,104203,16537497,11500.0,13200.0,90000,10/24/2011,32.76826525,-102.6825698,Deep,SEMINOLE SAN ANDRES UNIT SWDD 4,107.7009543016003,82.34504945880589,-69.41856227685815,3.3043876957757536,12.758384668035593,-51771.0,2.292606818451818,texnet2024oqfb,0.0,0bbl Disposal,0.0,-12.758384668035593
110247,115339,31740776,12700.0,14200.0,40000,6/21/2017,32.3930105,-102.1732963,Deep,UNIVERSITY 7-27 SWD D2,44.32356917888138,34.61869034183606,-27.679039015743655,1.8230470186093575,7.099247091033539,-25955.0,0.6978198619842778,texnet2024oqfb,4391388.0,Exclude,4.391388,-7.099247091033539
110311,110589,10932704,12425.0,14500.0,25000,7/29/2014,31.94212818,-104.2873983,Deep,DR STATE EAST 20SW,235.1011737276958,234.02493650983251,22.472526244030984,8.149168243041428,9.995893223819301,-52780.0,13.94357558344336,texnet2024oqfb,530271.0,Exclude,0.530271,-9.995893223819301
110420,108807,31739040,11900.0,14900.0,30000,12/2/2013,32.1981541,-102.1925617,Deep,MABEE SOUTH SWD 2,36.960783754103716,36.46967773767623,-6.005194140023524,1.2411685842942974,10.650239561943874,-22033.0,0.3234514749729274,texnet2024oqfb,7781470.0,Exclude,7.78147,-10.650239561943874
110938,102939,330205,4588.0,5300.0,4000,12/14/2010,32.203887,-102.229283,Deep,MABEE UNIT 279W,40.47463401405785,39.92578961993344,-6.64286365094543,1.2019722554743069,13.618069815195073,-22143.0,0.30334474327392014,texnet2024oqfb,11496.0,Exclude,0.011496,-13.618069815195073
111999,114152,22739387,7825.0,13000.0,35000,7/27/2016,32.4586282,-101.4255416,Deep,846 SWD 1,49.975897772975465,-35.69536321083408,-34.97768484365315,1.9363546466293335,8.0,-27964.0,0.7872585592071285,texnet2024oqfb,33164133.900000002,Exclude,33.1641339,-8.0
112074,116428,347807,12530.0,14180.0,30000,6/28/2018,32.4389595,-102.243603,Deep,QUEEN BEE SWD 1,52.67175155887712,41.220645032372545,-32.789938622810794,2.3408192739049447,6.080766598220397,-29879.0,1.1504913464137494,texnet2024oqfb,6041313.0,Exclude,6.041313,-6.080766598220397
112862,110971,13543153,4320.0,5440.0,10000,10/8/2014,32.04637021,-102.7986051,Deep,COLE 1WD,94.23713981824197,93.60725796789434,10.877702631616659,3.2987164510341875,9.801505817932922,-52851.0,2.2847440746705696,texnet2024oqfb,0.0,0bbl Disposal,0.0,-9.801505817932922
113623,115427,22739585,9700.0,11250.0,35000,7/25/2017,32.29588898,-101.469182,Deep,SCREAMIN' EAGLE SWD 1,35.842415633286166,-31.62076768643802,-16.876228543138446,1.4839748201491672,7.006160164271047,-23007.0,0.46238171443102927,texnet2024oqfb,27048067.700000003,Exclude,27.048067700000004,-7.006160164271047
124902,125966,38940368,,,20000,6/13/2023,31.780579,-103.927552,Deep,BISHOP 57-T2-47 SWD 726,204.31723811740645,200.27556372170736,40.44161459380958,21.133794698926838,1.1225188227241616,-56021.0,93.77834314299079,texnet2024oqfb,0.0,0bbl Disposal,0.0,-1.1225188227241616
124913,125977,38940414,,,20000,6/15/2023,31.79976025,-103.8682748,Deep,CARDINAL 56-T2-33 SWD 738,198.39463627799,194.66167988736618,38.30808735517443,20.57141891689572,1.1170431211498972,-56023.0,88.8538158687195,texnet2024oqfb,0.0,0bbl Disposal,0.0,-1.1170431211498972
97690,10702,10310645,3038.0,4220.0,3000,1/14/1974,31.46724756,-102.4258632,Deep,BLOCK 31 UNIT 101D,95.45166437198819,58.66862541102527,75.29341841059943,1.4715240100609126,50.53251197809719,-37974.0,0.45465533578636264,texnet2024oqfb,0.0,0bbl Disposal,0.0,-50.53251197809719
98560,113054,10932895,14315.0,15315.0,90000,10/20/2015,31.95845233,-104.1270828,Deep,ASSAULT 14 FEE SWD 9,219.86351264763582,218.8911883854348,20.656793761916507,8.136527490481736,8.76933607118412,-53228.0,13.900351396408013,texnet2024oqfb,54304245.0,Exclude,54.304245,-8.76933607118412
98658,118888,15133125,6920.0,7500.0,20000,7/10/2019,32.72846152,-100.5943327,Deep,TUTT SWD 1,130.9392234111247,-113.67265201105165,-64.9912000270427,6.3863645525178825,5.048596851471594,-54587.0,8.56357288627243,texnet2024oqfb,46029825.0,Exclude,46.029825,-5.048596851471594
99595,118962,41530262,3050.0,3770.0,20000,7/26/2019,32.669356,-100.689068,Deep,GLASS 1WD,119.99280285122494,-104.81368280183587,-58.416902894493454,5.878026036945294,5.004791238877481,-54603.0,7.2545519982830715,texnet2024oqfb,4710482.0,Exclude,4.710482,-5.004791238877481
101901,107518,30131892,7000.0,8000.0,20000,5/15/2013,31.72246763,-103.6011869,Deep,MENTONE SWD 2D,175.90068403831444,169.532360820817,46.905332587653355,5.759929818647896,11.200547570157427,-52340.0,6.965975949113415,texnet2024oqfb,0.0,0bbl Disposal,0.0,-11.200547570157427
103557,94415,38331272,3300.0,4110.0,1000,8/12/2004,31.39139922,-101.6908453,Deep,"HAM B"""" 2D",84.42559172522881,-10.815196401065577,83.73001661954133,2.0711165608950823,19.956194387405887,-43908.0,0.900651278203388,texnet2024oqfb,232952.0,Exclude,0.232952,-19.956194387405887
103706,104753,47535935,4600.0,7500.0,20000,3/1/2012,31.61411465,-103.4274856,Deep,MCGINLEY 1D,164.1763882464444,153.22620946276228,58.95741648298327,5.108319700521503,12.405201916495551,-51900.0,5.479030599481678,texnet2024oqfb,0.0,0bbl Disposal,0.0,-12.405201916495551
116229,115952,22739572,10400.0,12000.0,40000,1/23/2018,32.404237,-101.631437,Deep,BLAGRAVE SWD 19 1,33.224932140730324,-16.342636925552792,-28.927760738495934,1.4272955606136657,6.507871321013004,-22396.0,0.42773561903653257,texnet2024oqfb,3900174.02,Exclude,3.90017402,-6.507871321013004
116454,116469,32942144,12055.0,14000.0,30000,7/12/2018,31.996664,-102.027305,Deep,RANCHLAND 5 2D,26.596768723113666,20.933582199112898,16.406516080392244,1.185747215552918,6.0424366872005475,-20827.0,0.295210509268724,texnet2024oqfb,4216962.0,Exclude,4.216962,-6.0424366872005475
116774,122913,31743017,10642.0,11860.0,50000,5/19/2020,32.304956,-101.703859,Deep,BEAVER SWD 1D,20.268620984704736,-9.536916971526706,-17.88475166562738,1.0852827232111417,4.188911704312115,-20203.0,0.24730526703013875,texnet2024oqfb,23393163.0,Exclude,23.393163,-4.188911704312115
117367,123924,31743455,10500.0,12000.0,24500,7/29/2020,32.35074165,-101.7142962,Deep,HUGHES 44 SWD 1,24.517594791358388,-8.552657755868424,-22.97748187943708,1.344357023215606,3.994524298425736,-21108.0,0.3794694586618343,texnet2024oqfb,4096031.0,Exclude,4.096031,-3.994524298425736
117456,119372,47538536,7105.0,8305.0,20000,10/16/2019,31.431788,-103.292128,Deep,ARCO STATE 29D,161.37199836756645,140.5804959055556,79.23757935579457,8.088546019323756,4.780287474332649,-54685.0,13.736892779507613,texnet2024oqfb,5661320.0,Exclude,5.66132,-4.780287474332649
119221,112479,32940316,13400.0,14500.0,20000,6/1/2015,31.959118,-102.198487,Deep,HMW 1,42.406146152027084,37.07605934425374,20.582751398830208,1.5358898652677595,9.155373032169747,-24475.0,0.4952993252449225,texnet2024oqfb,13337657.0,Exclude,13.337657,-9.155373032169747
119314,103009,342169,4800.0,15000.0,30000,2/10/2011,32.1364463,-102.2683493,Deep,"FEE BM"""" 1",43.62841149443667,43.61996309675844,0.8585541629417358,1.3032503997205507,13.45927446954141,-23364.0,0.35661804972701866,texnet2024oqfb,4046786.0,Exclude,4.046786,-13.45927446954141
120139,117944,348054,12700.0,15500.0,60000,3/8/2019,32.253424,-102.261496,Deep,MABEE 12 SWD 1,44.6332596296293,42.94691120974952,-12.152855899640562,2.107222822592233,5.388090349075975,-26701.0,0.9323275328057286,texnet2024oqfb,14387227.0,Exclude,14.387227,-5.388090349075975
120416,119908,31742755,10500.0,13000.0,30000,12/10/2019,32.4038408,-101.7392364,Deep,GORGON 1,29.542598897794377,-6.204648334350882,-28.88369147856933,1.5046701225928913,4.629705681040384,-22068.0,0.4753682613115903,texnet2024oqfb,14319970.25,Exclude,14.31997025,-4.629705681040384
125043,126110,336555,,,15000,8/17/2023,32.219117,-102.253144,Deep,MABEE 38 SWD 1,42.98495208842221,42.16874267909101,-8.336894011032088,4.846980837153107,0.944558521560575,-27691.0,4.932762348328852,texnet2024oqfb,0.0,0bbl Disposal,0.0,-0.944558521560575
125077,126144,41535373,,,10000,9/15/2023,32.840159,-100.705168,Deep,DRIPPING SPRINGS 1D,129.01119888071005,-103.20393565724702,-77.41529209960821,15.20016397522621,0.865160848733744,-56115.0,48.511436286112904,texnet2024oqfb,0.0,0bbl Disposal,0.0,-0.865160848733744
104628,115844,22739417,10265.0,11113.0,50000,12/13/2017,32.3310983,-101.5367852,Deep,NEWTON 10 SWD 1,32.71254754335981,-25.25433923487139,-20.792555334865938,1.3933192002370531,6.620123203285421,-22207.0,0.40761375473960354,texnet2024oqfb,24763424.574582748,Exclude,24.763424574582746,-6.620123203285421
104862,117352,22739690,10500.0,13000.0,25000,12/2/2018,32.345763,-101.674793,Deep,FREE BURGER 2D,25.560807013959025,-12.26917027356872,-22.423707470227775,1.1783766227425234,5.650924024640657,-20733.0,0.2915518646342012,texnet2024oqfb,13696057.0,Exclude,13.696057,-5.650924024640657
104875,117514,32942715,4475.0,6912.0,30000,1/1/2019,32.0572043,-102.1228076,Deep,DIAMOND RIO 9 1D,31.449717243768088,29.925329495097657,9.672628607721627,1.4605138311550834,5.568788501026694,-22235.0,0.4478771801913912,texnet2024oqfb,10290998.0,Exclude,10.290998,-5.568788501026694
104995,118362,22735640,10100.0,10500.0,30000,5/3/2019,32.4361184,-101.4921689,Deep,IDEN 1,43.828837216290445,-29.4349347205034,-32.47392354362105,2.099328531468372,5.234770704996578,-26445.0,0.9253550585345198,texnet2024oqfb,17319993.0,Exclude,17.319993,-5.234770704996578
105427,115842,10933170,3100.0,5900.0,20000,12/12/2017,31.720471,-104.059582,Deep,SALT MINE SWD 1,217.9587174524508,212.8037967233718,47.12741740957469,9.281554363844805,6.622861054072553,-54012.0,18.087935993222732,texnet2024oqfb,26344148.25,Exclude,26.34414825,-6.622861054072553
106131,121022,15133139,7158.0,7556.0,20000,2/11/2020,32.70170415,-100.6229932,Deep,MASON 85 1D,127.14690009445275,-110.99860846569925,-62.014982224279265,6.599985467847662,4.457221081451061,-54803.0,9.146049459200302,texnet2024oqfb,12967232.0,Exclude,12.967232,-4.457221081451061
106198,121178,41535527,4650.0,7000.0,24500,2/14/2020,32.57599227,-100.7526758,Deep,THUNDER VALLEY 236 UNIT 2D,109.93874158042676,-98.89160293661594,-48.03207077690042,5.712003726140386,4.4490075290896645,-54806.0,6.8505359722007695,texnet2024oqfb,0.0,0bbl Disposal,0.0,-4.4490075290896645
106549,116313,31741240,12005.0,13277.0,50000,5/21/2018,32.3574908,-101.9817299,Deep,POE SWD D2,28.961197512084553,16.60496073188022,-23.728188708378347,1.2762119393418137,6.184804928131417,-21351.0,0.3419740828849747,texnet2024oqfb,34387322.76,Exclude,34.387322759999996,-6.184804928131417
106564,118451,32943466,12000.0,14300.0,50000,5/20/2019,31.798422,-101.97765,Deep,BIG GULP SWD 1,41.757359050282126,16.270909338900616,38.45694067949383,2.0090595971846064,5.188227241615332,-25684.0,0.84748735479839,texnet2024oqfb,0.0,0bbl Disposal,0.0,-5.188227241615332
106649,116096,47538334,6500.0,8200.0,30000,3/6/2018,31.44260098,-103.2748775,Deep,ARCO 33-28 21D,159.35383438943444,138.9414460584631,78.03485339367964,6.906904939012781,6.392881587953457,-54096.0,10.016466538788059,texnet2024oqfb,6412882.0,Exclude,6.412882,-6.392881587953457
106699,116122,22739437,10477.0,11289.0,50000,3/9/2018,32.31884,-101.58584,Deep,HYDRA SWD 1,28.346405125607365,-20.6405129627332,-19.42906667018724,1.2294139026095343,6.38466803559206,-21123.0,0.3173538905984188,texnet2024oqfb,30214222.0,Exclude,30.214222,-6.38466803559206
106766,100881,41503896,6200.0,8400.0,13000,7/8/2009,32.94481096,-100.9024422,Deep,COGDELL CANYON REEF UNIT 6025,122.86478342360554,-84.64687936502297,-89.05571215755884,3.4704792727247287,15.052703627652292,-50933.0,2.52886995614785,texnet2024oqfb,0.0,0bbl Disposal,0.0,-15.052703627652292
107098,119003,31742100,12250.0,14500.0,30000,8/7/2019,32.477547,-102.156861,Deep,HERDING CATS 1D,49.67765345742535,33.05752323560226,-37.082019812557654,2.441560862653271,4.971937029431896,-28940.0,1.2516494028300076,texnet2024oqfb,5201116.0,Exclude,5.201116,-4.971937029431896
109155,111185,31739364,12800.0,15500.0,30000,11/4/2014,32.24983278,-102.1748237,Deep,MABEE 239 1SW,36.721490476721904,34.78974105281557,-11.753405097949205,1.2902893119422119,9.727583846680355,-22293.0,0.34956004506212984,texnet2024oqfb,5014890.0,Exclude,5.01489,-9.727583846680355
111009,104542,16931999,1755.0,5650.0,24500,1/25/2012,33.058934,-101.167515,Deep,KLINE 3,117.99764295953076,-59.75476382909171,-101.74959886441394,3.6569770063048908,12.503764544832306,-51864.0,2.8079673025695437,texnet2024oqfb,0.0,0bbl Disposal,0.0,-12.503764544832306
112063,120920,32945398,11669.0,14000.0,50000,2/5/2020,32.0299702,-102.0406324,Deep,ELKINS ATRELLE SWD 1,25.56449772659042,22.185723363632786,12.701873008879874,1.3245722174065309,4.473648186173854,-21163.0,0.36838239761633657,texnet2024oqfb,0.0,0bbl Disposal,0.0,-4.473648186173854
112131,116511,41500013,7210.0,7500.0,20000,7/20/2018,32.748563,-100.667323,Deep,B.L. GARRISON 1,126.20363670820107,-106.80875956724731,-67.22708429510979,5.636683610530594,6.020533880903491,-54232.0,6.6710608754803244,texnet2024oqfb,2221849.0,Exclude,2.221849,-6.020533880903491
112132,116512,10933296,14793.0,17000.0,90000,7/20/2018,31.902505,-104.080942,Deep,HAY MARTIN 41 SWD 1,216.2835260860339,214.60705509616736,26.879805947457537,9.659957815127616,6.020533880903491,-54232.0,19.59286954040664,texnet2024oqfb,30789341.876492124,Exclude,30.789341876492124,-6.020533880903491
122002,110792,38339443,11200.0,12700.0,25000,9/5/2014,31.487953,-101.6015981,Deep,REAGAN 333 SWD 1,75.48476938590711,-19.244923927982683,72.99035577245373,2.6302059448535227,9.891854893908283,-41312.0,1.452536642890007,texnet2024oqfb,0.0,0bbl Disposal,0.0,-9.891854893908283
123147,102741,342160,11200.0,13280.0,20000,4/14/2011,32.25721649,-102.2652813,Deep,MABEE 240 4001,45.091131262404254,43.30229235522509,-12.574693929864926,1.3556587725805318,13.286789869952088,-23996.0,0.3858765300618899,texnet2024oqfb,3083658.0,Exclude,3.083658,-13.286789869952088
123810,124792,10933663,2650.0,5900.0,20000,7/22/2021,31.75354988,-104.1378334,Deep,I TAKE IT ALL C SWD 2,224.39602752351848,220.1505169099843,43.448059103752364,14.16399967467646,3.0143737166324436,-55330.0,42.12301058749109,texnet2024oqfb,9800461.970945403,Exclude,9.800461970945403,-3.0143737166324436
123849,124791,10933662,2650.0,5900.0,20000,7/22/2021,31.75367483,-104.149581,Deep,I TAKE IT ALL C SWD 1,225.48100342171756,221.25904994005452,43.434160936090414,14.23248394527039,3.0143737166324436,-55330.0,42.53133278087151,texnet2024oqfb,11622162.69863625,Exclude,11.62216269863625,-3.0143737166324436
123885,124970,22741307,9248.0,10000.0,20000,11/19/2021,32.374405,-101.338078,Deep,BUCHANAN 3111 1XD,50.85726514806322,-43.93879777074098,-25.609552353590352,3.4008141723683023,2.6858316221765914,-30295.0,2.4283617897774747,texnet2024oqfb,10096064.0,Exclude,10.096064,-2.6858316221765914
123960,125045,348480,11000.0,16000.0,10000,1/7/2022,32.2082,-102.3608,Deep,FEE 'CI' SWD 1,52.78939306594005,52.30668448767979,-7.122597921664631,3.621621968530013,2.5516769336071183,-31223.0,2.7539358448525673,texnet2024oqfb,0.0,0bbl Disposal,0.0,-2.5516769336071183
124458,125533,10932658,,,20000,10/10/2022,31.93942784,-104.2767465,Deep,DR STATE WISE UNIT 1 SWD 2803H,234.1340039685382,233.02414731066793,22.77288461189416,19.145952437407633,1.7960301163586585,-55775.0,76.96646466979547,texnet2024oqfb,397672.0,Exclude,0.397672,-1.7960301163586585
124692,125767,22741843,,,30000,2/21/2023,32.509074,-101.438621,Deep,OUTLAW N 2SW,53.24153102543188,-34.45608505781601,-40.588762764786416,4.880672730783542,1.429158110882957,-31843.0,5.0015770297317115,texnet2024oqfb,8728913.0,Exclude,8.728913,-1.429158110882957
124728,125803,33536013,,,0,3/10/2023,32.423,-101.170059,Deep,MONGOOSE AGI 1,67.29918146725547,-59.72670743461241,-31.014766099382825,6.272324178277766,1.3826146475017111,-39293.0,8.260466601185668,texnet2024oqfb,0.0,0bbl Disposal,0.0,-1.3826146475017111
124828,125889,30133894,,,20000,5/10/2023,31.99287172,-103.4221275,Deep,AERMOTOR SWD 2,153.33151182276444,152.4053450267746,16.82833075235199,15.240679698766096,1.215605749486653,-55987.0,48.77039341474492,texnet2024oqfb,0.0,0bbl Disposal,0.0,-1.215605749486653
124903,125967,38940369,,,20000,6/14/2023,31.771603,-103.927015,Deep,BISHOP 57-T2-47 SWD 727,204.47712456257335,200.23467724436244,41.44001357687875,21.176173109404917,1.1197809719370295,-56022.0,94.15481710550688,texnet2024oqfb,0.0,0bbl Disposal,0.0,-1.1197809719370295
124912,125976,38940443,,,30000,6/15/2023,31.799179,-103.936343,Deep,BISHOP 57-T2-35 SWD 729B,204.71265585974453,201.08473158612367,38.37273969573934,21.226530516582862,1.1170431211498972,-56023.0,94.6031540175825,texnet2024oqfb,0.0,0bbl Disposal,0.0,-1.1170431211498972
115623,115943,31741393,10600.0,12000.0,40000,1/22/2018,32.42519868,-101.731638,Deep,BLAGRAVE SWD 5 1,32.01577457310605,-6.918427467528586,-31.259324909107765,1.375062668169179,6.510609171800137,-22049.0,0.3970018860484316,texnet2024oqfb,18486423.23,Exclude,18.48642323,-6.510609171800137
115892,117930,32332791,4835.0,5120.0,20000,3/11/2019,28.468239,-100.290118,Deep,GARY B 3H,433.970185949436,-145.49224116118026,408.8726403935384,20.504209005865594,5.379876796714579,-54466.0,88.27416683167881,texnet2024oqfb,991760.0,Exclude,0.99176,-5.379876796714579
117360,108115,10932532,13900.0,15000.0,50000,9/17/2013,31.95741941,-104.1684945,Deep,MIDDLEGROUND 16 FEE  SWD 3,223.76230311356275,222.79632181030334,20.77168528125586,7.441748211410671,10.858316221765914,-52465.0,11.627799391728574,texnet2024oqfb,1857963.0,Exclude,1.857963,-10.858316221765914
117577,117855,22739875,10600.0,12000.0,30000,3/4/2019,32.44106046,-101.6748639,Deep,DIAMONDBACK-SMITH 2D,35.22457027383024,-12.25606299075616,-33.02362805323235,1.6613328459904027,5.3990417522245036,-23401.0,0.5795099406731775,texnet2024oqfb,20343949.0,Exclude,20.343949,-5.3990417522245036
118816,122137,41535518,7130.0,7520.0,20000,4/3/2020,32.71440898,-100.6906361,Deep,STEAKHOUSE 1WD,122.36225259235641,-104.64029799775483,-63.42813834639002,6.455557593833864,4.314852840520191,-54855.0,8.750142125120664,texnet2024oqfb,5661922.0,Exclude,5.661922,-4.314852840520191
119332,116373,22739550,10450.0,11580.0,40000,6/7/2018,32.4445805,-101.6447666,Deep,ROBINSON 6 1D,36.66265345377184,-15.085698040390717,-33.41516151539363,1.6216999110059662,6.138261464750171,-23585.0,0.552190044919595,texnet2024oqfb,6198602.0,Exclude,6.198602,-6.138261464750171
119700,103236,10932395,13900.0,15150.0,50000,6/3/2011,31.90386751,-104.1944243,Deep,SPEND A BUCK 41 FEE 1,226.8861159302784,225.30661723990755,26.72825418738382,6.856713927327153,13.149897330595483,-51628.0,9.87142039916541,texnet2024oqfb,19266042.0,Exclude,19.266042,-13.149897330595483
125005,126071,22742151,,,20000,7/31/2023,32.446351,-101.225636,Deep,COLE SWD 1H,64.02577683674673,-54.493507634600945,-33.61209393512701,7.047985055498169,0.9911019849418207,-37551.0,10.429837356447992,texnet2024oqfb,0.0,0bbl Disposal,0.0,-0.9911019849418207
120184,114496,32941199,13490.0,15000.0,30000,11/8/2016,31.97349817,-102.1961241,Deep,HMW 2,41.45254594174177,36.85040115708602,18.98324748791743,1.6354795502848716,7.715263518138261,-24650.0,0.5616138679830976,texnet2024oqfb,7702590.0,Exclude,7.70259,-7.715263518138261
120419,119940,31735205,4100.0,5200.0,25000,12/11/2019,32.24500514,-102.0845018,Deep,"SCHARBAUER B"""" 17R",28.581706422201123,26.288896640110035,-11.216427505857336,1.4561603619836236,4.6269678302532515,-21824.0,0.4452111136819411,texnet2024oqfb,4025787.0,Exclude,4.025787,-4.6269678302532515
121288,124499,15133088,6780.0,7130.0,20000,12/8/2020,32.83498037,-100.5531279,Deep,DJ 130 1WD,140.36880820736874,-117.47126821879746,-76.83927394835037,8.070483508403127,3.6331279945242985,-55104.0,13.675609643059365,texnet2024oqfb,2792353.0,Exclude,2.792353,-3.6331279945242985
122610,124651,31743409,12275.0,13900.0,20000,3/26/2021,32.421598,-102.119824,Deep,BREEDLOVE URSA 2D,42.749624864281465,29.58491670431198,-30.858821873194593,2.5644536764722283,3.3374401095140316,-26728.0,1.3808207478551076,texnet2024oqfb,6796698.0,Exclude,6.796698,-3.3374401095140316
123646,124848,38939633,3075.0,6500.0,20000,9/1/2021,31.738732,-103.931074,Deep,CREOLE SWD 1,205.65791623515548,200.65360877442853,45.09624942496908,13.229910364308946,2.9021218343600275,-55371.0,36.75034246620722,texnet2024oqfb,11412394.46,Exclude,11.412394460000002,-2.9021218343600275
123710,124864,32945396,11100.0,13250.0,20000,9/13/2021,31.965845,-101.8847856,Deep,MIGHTY MO SWD 1,21.205690155845204,7.50157809517692,19.83450831069439,1.371943332502837,2.869267624914442,-20855.0,0.3952027280409582,texnet2024oqfb,0.0,0bbl Disposal,0.0,-2.869267624914442
123828,124906,22741332,9450.0,10350.0,20000,10/12/2021,32.360803,-101.365115,Deep,FRYAR 3S 2XD,47.90095649804607,-41.39878962180049,-24.096604162000737,3.1428343910298784,2.7898699520876113,-28977.0,2.0739132233651296,texnet2024oqfb,7975281.0,Exclude,7.975281,-2.7898699520876113
123879,124948,10933771,2220.0,5310.0,40000,11/4/2021,31.9009427,-104.1493749,Deep,NEEDLES 39 SWD 3,222.710982124309,221.0620837220092,27.053580315912075,14.780065787098662,2.726899383983573,-55435.0,45.866998511025564,texnet2024oqfb,8642643.0,Exclude,8.642643,-2.726899383983573
124028,125089,340028,10900.0,13800.0,20000,2/1/2022,32.37322326,-102.2837758,Deep,"FEE AO"""" 1",51.72439334765185,45.014273557214175,-25.478107610469326,3.5971302647789503,2.4832306639288158,-30759.0,2.7168140710100257,texnet2024oqfb,0.0,0bbl Disposal,0.0,-2.4832306639288158
124147,125222,22741788,,,30000,5/5/2022,32.4726408,-101.3263136,Deep,GRIFFIN SWD 1H,57.980833897704805,-45.0209706789301,-36.536304004766,4.2563433865041524,2.2286105407255303,-33863.0,3.8038282810815045,texnet2024oqfb,0.0,0bbl Disposal,0.0,-2.2286105407255303
124431,125506,10933844,,,35200,9/27/2022,31.847907,-104.093604,Deep,HAY EVELYNN DMG SWD 2,218.36554173102138,215.86535769555246,32.95273238212757,17.68216552599331,1.8316221765913758,-55762.0,65.64754514671687,texnet2024oqfb,210646.0,Exclude,0.210646,-1.8316221765913758
124732,125281,22742166,9100.0,10100.0,30000,6/2/2022,32.421754,-101.312384,Deep,EAST 350 SWD 1,55.68705336498604,-46.34348972204231,-30.87617372717839,4.16013446642798,2.1519507186858315,-32748.0,3.6338109040380275,texnet2024oqfb,7859964.0,Exclude,7.859964,-2.1519507186858315
124747,126314,38341268,,,20000,12/15/2023,31.234551,-101.337584,Deep,FOX D 170-144 LB 4H,110.43287262531096,-44.25924151748312,101.17621797250062,15.419543395584173,0.6160164271047228,-56206.0,49.921843457568116,texnet2024oqfb,0.0,0bbl Disposal,0.0,-0.6160164271047228
124914,125978,38940373,,,20000,6/15/2023,31.788112,-103.926499,Deep,BISHOP 57-T2-38 SWD 725,204.04754001311764,200.16798826601703,39.603720260090704,21.157565059824968,1.1170431211498972,-56023.0,93.98941727470962,texnet2024oqfb,0.0,0bbl Disposal,0.0,-1.1170431211498972
124915,125979,38940372,,,20000,6/15/2023,31.78984728,-103.938028,Deep,BISHOP 57-T2-38 SWD 724,205.0757771083848,201.2539454608898,39.41070535508467,21.264182337537026,1.1170431211498972,-56023.0,94.93906761889602,texnet2024oqfb,0.0,0bbl Disposal,0.0,-1.1170431211498972
125031,126098,10934097,,,40000,8/8/2023,31.940362,-104.168836,Deep,BUCHANAN 21 SWD 2,223.99904265910718,222.84928191304942,22.668978150884946,24.934974846746442,0.9691991786447639,-56077.0,130.54656709309256,texnet2024oqfb,0.0,0bbl Disposal,0.0,-0.9691991786447639
