pressure data:,,,,1 coordinate per line,,,,Additional pore pressure. Date is January 1st at 12:01 AM in 2018 
X_Easting_km, Y_Northing_km, additionalPressure_PSI,
6.5714,15.061,9.0185
6.5714,15.388,7.4954
6.5714,15.714,6.1861
6.5714,16.041,5.0706
6.5714,16.367,4.1282
6.5714,16.694,3.3384
6.5714,17.02,2.6817
6.5714,17.347,2.14
6.5714,17.673,1.6964
6.5714,18,1.3359
6.898,2,1.4752
6.898,2.3265,1.8759
6.898,2.6531,2.3701
6.898,2.9796,2.9751
6.898,3.3061,3.7105
6.898,3.6327,4.5977
6.898,3.9592,5.6599
6.898,4.2857,6.922
6.898,4.6122,8.4096
6.898,4.9388,10.148
6.898,5.2653,12.163
6.898,5.5918,14.476
6.898,5.9184,17.103
6.898,6.2449,20.056
6.898,6.5714,23.331
6.898,6.898,26.911
6.898,7.2245,30.759
6.898,7.551,34.81
6.898,7.8776,38.965
6.898,8.2041,43.092
6.898,8.5306,47.018
6.898,8.8571,50.543
6.898,9.1837,53.448
6.898,9.5102,55.526
6.898,9.8367,56.612
6.898,10.163,56.612
6.898,10.49,55.526
6.898,10.816,53.448
6.898,11.143,50.543
6.898,11.469,47.018
6.898,11.796,43.092
6.898,12.122,38.965
6.898,12.449,34.81
6.898,12.776,30.759
6.898,13.102,26.911
6.898,13.429,23.331
6.898,13.755,20.056
6.898,14.082,17.103
6.898,14.408,14.476
6.898,14.735,12.163
6.898,15.061,10.148
6.898,15.388,8.4096
6.898,15.714,6.922
6.898,16.041,5.6599
6.898,16.367,4.5977
6.898,16.694,3.7105
6.898,17.02,2.9751
6.898,17.347,2.3701
6.898,17.673,1.8759
6.898,18,1.4752
7.2245,2,1.6136
7.2245,2.3265,2.0548
7.2245,2.6531,2.5999
7.2245,2.9796,3.2689
7.2245,3.3061,4.0842
7.2245,3.6327,5.0706
7.2245,3.9592,6.2556
7.2245,4.2857,7.6689
7.2245,4.6122,9.3416
7.2245,4.9388,11.306
7.2245,5.2653,13.595
7.2245,5.5918,16.238
7.2245,5.9184,19.263
7.2245,6.2449,22.688
7.2245,6.5714,26.523
7.2245,6.898,30.759
7.2245,7.2245,35.365
7.2245,7.551,40.277
7.2245,7.8776,45.389
7.2245,8.2041,50.543
7.2245,8.5306,55.526
7.2245,8.8571,60.07
7.2245,9.1837,63.87
7.2245,9.5102,66.619
7.2245,9.8367,68.066
7.2245,10.163,68.066
7.2245,10.49,66.619
7.2245,10.816,63.87
7.2245,11.143,60.07
7.2245,11.469,55.526
7.2245,11.796,50.543
7.2245,12.122,45.389
7.2245,12.449,40.277
7.2245,12.776,35.365
7.2245,13.102,30.759
7.2245,13.429,26.523
7.2245,13.755,22.688
7.2245,14.082,19.263
7.2245,14.408,16.238
7.2245,14.735,13.595
7.2245,15.061,11.306
7.2245,15.388,9.3416
7.2245,15.714,7.6689
7.2245,16.041,6.2556
7.2245,16.367,5.0706
7.2245,16.694,4.0842
7.2245,17.02,3.2689
7.2245,17.347,2.5999
7.2245,17.673,2.0548
7.2245,18,1.6136
7.551,2,1.7483
7.551,2.3265,2.229
7.551,2.6531,2.8243
7.551,2.9796,3.5565
7.551,3.3061,4.4509
7.551,3.6327,5.5362
7.551,3.9592,6.8442
7.551,4.2857,8.4096
7.551,4.6122,10.27
7.551,4.9388,12.465
7.551,5.2653,15.037
7.551,5.5918,18.025
7.551,5.9184,21.468
7.551,6.2449,25.401
7.551,6.5714,29.845
7.551,6.898,34.81
7.551,7.2245,40.277
7.551,7.551,46.193
7.551,7.8776,52.453
7.551,8.2041,58.882
7.551,8.5306,65.221
7.551,8.8571,71.119
7.551,9.1837,76.145
7.551,9.5102,79.841
7.551,9.8367,81.807
7.551,10.163,81.807
7.551,10.49,79.841
7.551,10.816,76.145
7.551,11.143,71.119
7.551,11.469,65.221
7.551,11.796,58.882
7.551,12.122,52.453
7.551,12.449,46.193
7.551,12.776,40.277
7.551,13.102,34.81
7.551,13.429,29.845
7.551,13.755,25.401
7.551,14.082,21.468
7.551,14.408,18.025
7.551,14.735,15.037
7.551,15.061,12.465
7.551,15.388,10.27
7.551,15.714,8.4096
7.551,16.041,6.8442
7.551,16.367,5.5362
7.551,16.694,4.4509
7.551,17.02,3.5565
7.551,17.347,2.8243
7.551,17.673,2.229
7.551,18,1.7483
7.8776,2,1.8759
7.8776,2.3265,2.3945
7.8776,2.6531,3.0379
7.8776,2.9796,3.8307
7.8776,3.3061,4.8016
7.8776,3.6327,5.9827
7.8776,3.9592,7.4103
7.8776,4.2857,9.1247
7.8776,4.6122,11.17
7.8776,4.9388,13.595
7.8776,5.2653,16.449
7.8776,5.5918,19.787
7.8776,5.9184,23.66
7.8776,6.2449,28.121
7.8776,6.5714,33.212
7.8776,6.898,38.965
7.8776,7.2245,45.389
7.8776,7.551,52.453
7.8776,7.8776,60.07
7.8776,8.2041,68.066
7.8776,8.5306,76.145
7.8776,8.8571,83.86
7.8776,9.1837,90.606
7.8776,9.5102,95.679
7.8776,9.8367,98.421
7.8776,10.163,98.421
7.8776,10.49,95.679
7.8776,10.816,90.606
7.8776,11.143,83.86
7.8776,11.469,76.145
7.8776,11.796,68.066
7.8776,12.122,60.07
7.8776,12.449,52.453
7.8776,12.776,45.389
7.8776,13.102,38.965
7.8776,13.429,33.212
7.8776,13.755,28.121
7.8776,14.082,23.66
7.8776,14.408,19.787
7.8776,14.735,16.449
7.8776,15.061,13.595
7.8776,15.388,11.17
7.8776,15.714,9.1247
7.8776,16.041,7.4103
7.8776,16.367,5.9827
7.8776,16.694,4.8016
7.8776,17.02,3.8307
7.8776,17.347,3.0379
7.8776,17.673,2.3945
7.8776,18,1.8759
8.2041,2,1.9932
8.2041,2.3265,2.5468
8.2041,2.6531,3.2348
8.2041,2.9796,4.0842
8.2041,3.3061,5.1264
8.2041,3.6327,6.3973
8.2041,3.9592,7.9376
8.2041,4.2857,9.7933
8.2041,4.6122,12.015
8.2041,4.9388,14.66
8.2041,5.2653,17.789
8.2041,5.5918,21.468
8.2041,5.9184,25.768
8.2041,6.2449,30.759
8.2041,6.5714,36.513
8.2041,6.898,43.092
8.2041,7.2245,50.543
8.2041,7.551,58.882
8.2041,7.8776,68.066
8.2041,8.2041,77.956
8.2041,8.5306,88.251
8.2041,8.8571,98.421
8.2041,9.1837,107.64
8.2041,9.5102,114.8
8.2041,9.8367,118.76
8.2041,10.163,118.76
8.2041,10.49,114.8
8.2041,10.816,107.64
8.2041,11.143,98.421
8.2041,11.469,88.251
8.2041,11.796,77.956
8.2041,12.122,68.066
8.2041,12.449,58.882
8.2041,12.776,50.543
8.2041,13.102,43.092
8.2041,13.429,36.513
8.2041,13.755,30.759
8.2041,14.082,25.768
8.2041,14.408,21.468
8.2041,14.735,17.789
8.2041,15.061,14.66
